100
99
98
98
97
95
94
93
92
91
91
91
89
88
86
84
83
82
80
79
78
77
77
76
76
76
76
75
75
75
75
75
75
75
75
74
74
74
74
73
73
73
73
73
74
74
74
74
75
75
76
77
77
77
78
78
79
80
80
80
81
81
82
82
83
83
83
83
83
83
83
83
84
83
83
83
83
83
83
83
83
84
84
85
85
84
84
85
84
85
84
85
85
86
85
85
84
84
85
86
85
86
85
86
85
85
86
84
84
84
85
84
84
83
82
83
82
82
82
82
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
82
82
81
81
81
82
82
82
82
83
83
82
83
82
82
81
81
81
82
82
82
83
82
81
82
81
81
81
81
81
81
81
81
81
81
82
81
81
81
81
82
82
81
82
81
81
81
81
81
81
81
81
81
81
81
81
80
80
81
80
80
80
80
80
80
79
79
79
79
79
78
78
79
79
79
78
79
79
78
79
79
79
79
80
80
79
79
78
79
79
79
79
80
80
80
80
80
81
80
81
80
81
81
81
81
81
82
82
83
82
82
82
82
82
81
82
83
82
82
82
82
82
83
82
83
83
82
84
82
83
83
83
82
82
82
82
82
82
82
82
83
84
84
82
83
83
83
83
83
83
83
83
82
82
82
82
82
82
81
82
82
82
83
83
82
82
81
83
82
82
81
82
81
82
82
83
83
83
82
82
82
83
82
82
82
82
82
82
82
82
82
82
82
82
81
81
81
81
81
82
82
82
82
82
82
82
82
82
82
82
83
82
83
82
82
81
81
81
82
82
82
81
81
82
82
82
82
81
82
82
82
83
82
82
82
82
82
81
81
82
81
81
81
80
80
80
81
81
80
80
80
79
79
80
80
81
80
81
80
81
81
81
81
82
82
82
82
82
83
83
82
82
81
82
82
83
82
82
82
82
81
81
81
82
82
83
83
83
82
83
83
84
84
84
84
84
85
84
84
85
85
84
84
85
85
84
85
84
85
85
84
84
84
85
85
85
85
85
84
84
84
84
84
84
85
84
84
84
84
83
83
84
85
84
83
83
84
82
83
82
82
83
83
83
81
81
81
81
82
81
81
81
82
82
82
81
82
82
82
81
82
81
81
82
82
82
82
82
81
81
82
82
82
82
81
81
80
81
80
80
79
79
